,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_the_most_natural_answer_to_the_question_above,choose_the_most_natural_answer_to_the_question_above:confidence,_created_at,orig__unit_id,_updated_at,choose_the_most_natural_answer_to_the_question_above_gold,choose_the_most_natural_answer_to_the_question_above_gold_reason,would_you_be_able_to_tell_me_what_the_balance_on_my_room_is,Label,Diff,Low_confidence,Low_confidence & diff,both_low_conf_with_diff,high_conf_toby_low_conf_info_desk_with_diff,label_ml,cleaned_sent
2429,1811817994,False,finalized,5,7/15/2018 16:33:01,2,0.8235,7/13/2018 18:17:12,1810990395,7/13/2018 18:17:12,,,Could you also let me know how early in the morning the 23rd floor club is open with coffee?,1,0,0,0,0,0,1,could you also let me know how early in the morning the rd floor club is open with coffee
2430,1811817520,False,finalized,5,7/15/2018 8:17:08,0,0.8,7/13/2018 18:17:08,1810989907,7/13/2018 18:17:08,,,And what is rate?,0,0,0,0,0,0,0,and what is rate
2431,1811815549,False,finalized,6,7/15/2018 8:20:06,2,0.8421,7/13/2018 18:16:51,1810987881,7/13/2018 18:16:51,,,If we are not able to come due to the storm what is the cancelation policy?,1,0,0,0,0,0,1,if we are not able to come due to the storm what is the cancelation policy
2432,1811816437,False,finalized,5,7/15/2018 14:48:35,2,1.0,7/13/2018 18:16:59,1810988784,7/13/2018 18:16:59,,,How long does the poolside dj last?,1,0,0,0,0,0,1,how long does the poolside dj last
2433,1811814683,False,finalized,5,7/15/2018 18:19:28,2,0.6226,7/13/2018 18:16:44,1810986993,7/13/2018 18:16:44,,,How early can we check in?,1,0,1,0,0,0,1,how early can we check in
2434,1811818838,False,finalized,5,7/15/2018 22:31:25,1,0.7955,7/13/2018 18:17:19,1810991264,7/13/2018 18:17:19,,,Thank you - I am flying into Nashville International Airport do you provide.shuttle to hotel?..,0,0,0,0,0,0,0,thank you i am flying into nashville international airport do you provide shuttle to hotel
2435,1811814449,False,finalized,5,7/16/2018 4:27:44,1,0.6099,7/13/2018 18:16:43,1810986753,7/13/2018 18:16:43,,,Hello we have left the room about 2 hours ago can you check us out,0,0,1,0,0,0,0,hello we have left the room about hours ago can you check us out
2436,1811815207,False,finalized,5,7/15/2018 18:55:17,2,1.0,7/13/2018 18:16:49,1810987527,7/13/2018 18:16:49,,,Can you tell me what time the laundromat opens,1,0,0,0,0,0,1,can you tell me what time the laundromat opens
2437,1811817405,False,finalized,6,7/15/2018 7:20:22,2,1.0,7/13/2018 18:17:07,1810989787,7/13/2018 18:17:07,,,One more question how much would be a deep tissue massage?,1,0,0,0,0,0,1,one more question how much would be a deep tissue massage
2438,1811817197,False,finalized,5,7/15/2018 18:57:03,2,1.0,7/13/2018 18:17:05,1810989571,7/13/2018 18:17:05,,,What's the closest store where I could buy a belt?,1,0,0,0,0,0,1,what s the closest store where i could buy a belt
2439,1811815322,False,finalized,5,7/15/2018 10:06:51,1,1.0,7/13/2018 18:16:50,1810987646,7/13/2018 18:16:50,,,Hi when u have a chance can we get 6 regular coffee for the coffee machine?,0,0,0,0,0,0,0,hi when u have a chance can we get regular coffee for the coffee machine
2440,1811817516,False,finalized,5,7/15/2018 18:15:57,2,1.0,7/13/2018 18:17:08,1810989902,7/13/2018 18:17:08,,,How many rooms do you have at a single location?,1,0,0,0,0,0,1,how many rooms do you have at a single location
2441,1811814893,False,finalized,5,7/15/2018 7:19:07,2,0.802,7/13/2018 18:16:46,1810987206,7/13/2018 18:16:46,,,So what time tomorrow can I call for a $25 guaranteed early check in?,1,0,0,0,0,0,1,so what time tomorrow can i call for a guaranteed early check in
2442,1811818957,False,finalized,5,7/16/2018 1:46:10,0,0.7868,7/13/2018 18:17:20,1810991389,7/13/2018 18:17:20,,,How much notification do you need?,0,0,0,0,0,0,0,how much notification do you need
2443,1811815766,False,finalized,5,7/15/2018 5:41:46,2,1.0,7/13/2018 18:16:53,1810988102,7/13/2018 18:16:53,,,Also do you offer parasailing or jet skiing?,1,0,0,0,0,0,1,also do you offer parasailing or jet skiing
2444,1811815196,False,finalized,5,7/15/2018 20:19:09,0,0.5728,7/13/2018 18:16:48,1810987516,7/13/2018 18:16:48,,,Today is sunday is it not the weekend?,0,0,1,0,0,0,0,today is sunday is it not the weekend
2445,1811819203,False,finalized,5,7/15/2018 21:56:16,0,1.0,7/13/2018 18:17:22,1810991665,7/13/2018 18:17:22,,,Is that where it should be?,0,0,0,0,0,0,0,is that where it should be
2446,1811814644,False,finalized,5,7/15/2018 11:09:34,0,0.7904,7/13/2018 18:16:44,1810986954,7/13/2018 18:16:44,,,when I try to check in,0,0,0,0,0,0,0,when i try to check in
2447,1811816362,False,finalized,5,7/16/2018 2:50:19,2,0.581,7/13/2018 18:16:58,1810988711,7/13/2018 18:16:58,,,Is there a tip or trick to this because I do not understand how to use the lock.,1,0,1,0,0,0,1,is there a tip or trick to this because i do not understand how to use the lock
2448,1811817501,False,finalized,6,7/15/2018 9:08:48,2,0.6723,7/13/2018 18:17:08,1810989887,7/13/2018 18:17:08,,,Hi there - what is the pool code?,1,0,1,0,0,0,1,hi there what is the pool code
2449,1811819052,False,finalized,5,7/15/2018 22:05:55,0,1.0,7/13/2018 18:17:21,1810991497,7/13/2018 18:17:21,,,Where do you suggest.,0,0,0,0,0,0,0,where do you suggest
2450,1811815471,False,finalized,6,7/15/2018 14:58:52,2,1.0,7/13/2018 18:16:51,1810987800,7/13/2018 18:16:51,,,What time does the restaurant stop serving breakfast buffet?,1,0,0,0,0,0,1,what time does the restaurant stop serving breakfast buffet
2451,1811818815,False,finalized,5,7/15/2018 19:33:56,2,0.8077,7/13/2018 18:17:19,1810991241,7/13/2018 18:17:19,,,And can you give me prices for September 15-17?,1,0,0,0,0,0,1,and can you give me prices for september
2452,1811814371,False,finalized,5,7/15/2018 20:27:55,2,1.0,7/13/2018 18:16:42,1810986672,7/13/2018 18:16:42,,,I was wondering where the mechanism is to turn on the shower?,1,0,0,0,0,0,1,i was wondering where the mechanism is to turn on the shower
2453,1811814843,False,finalized,5,7/15/2018 14:56:27,2,1.0,7/13/2018 18:16:46,1810987157,7/13/2018 18:16:46,,,How late does the lobby bar serve food?,1,0,0,0,0,0,1,how late does the lobby bar serve food
2454,1811813332,False,finalized,5,7/15/2018 0:28:24,0,1.0,7/13/2018 18:16:34,1810985602,7/13/2018 18:16:34,,,Or is there somewhere,0,0,0,0,0,0,0,or is there somewhere
2455,1811814356,False,finalized,5,7/15/2018 20:42:46,2,0.7961,7/13/2018 18:16:42,1810986656,7/13/2018 18:16:42,,,How early can we check in?,1,0,0,0,0,0,1,how early can we check in
2456,1811818550,False,finalized,5,7/15/2018 5:16:46,2,1.0,7/13/2018 18:17:17,1810990969,7/13/2018 18:17:17,,,Thanks what time does spa open,1,0,0,0,0,0,1,thanks what time does spa open
2457,1811818810,False,finalized,5,7/16/2018 2:18:31,2,0.7903,7/13/2018 18:17:19,1810991236,7/13/2018 18:17:19,,,How early can we check in?,1,0,0,0,0,0,1,how early can we check in
2458,1811815914,False,finalized,5,7/15/2018 20:34:01,2,0.7855,7/13/2018 18:16:54,1810988251,7/13/2018 18:16:54,,,hi， what is the address of the hotel?,1,0,0,0,0,0,1,hi what is the address of the hotel
2459,1811819161,False,finalized,5,7/15/2018 22:16:04,2,0.7952,7/13/2018 18:17:22,1810991619,7/13/2018 18:17:22,,,Any other suggestions of how to fix the TV?,1,0,0,0,0,0,1,any other suggestions of how to fix the tv
2460,1811814594,False,finalized,5,7/15/2018 9:46:28,0,0.602,7/13/2018 18:16:44,1810986903,7/13/2018 18:16:44,,,"Aside from bedsize, what is different?",0,0,1,0,0,0,0,aside from bedsize what is different
2461,1811813352,False,finalized,6,7/15/2018 14:46:36,2,0.8371,7/13/2018 18:16:34,1810985624,7/13/2018 18:16:34,,,"How early can we check in tomorrow, I'm driving about 3 hours away",1,0,0,0,0,0,1,how early can we check in tomorrow i m driving about hours away
2462,1811818289,False,finalized,5,7/15/2018 7:19:00,2,1.0,7/13/2018 18:17:14,1810990699,7/13/2018 18:17:14,,,Emily do you know where we could get some fried chicken :poultry_leg:,1,0,0,0,0,0,1,emily do you know where we could get some fried chicken poultry leg
2463,1811816121,False,finalized,5,7/15/2018 6:19:31,3,1.0,7/13/2018 18:16:56,1810988463,7/13/2018 18:16:56,,,"Also, can u confirm what type of room I have?",0,0,0,0,0,0,0,also can u confirm what type of room i have
2464,1811814534,False,finalized,5,7/15/2018 15:09:52,2,1.0,7/13/2018 18:16:43,1810986842,7/13/2018 18:16:43,,,How much is a couples massages and what is the hours that you are open?,1,0,0,0,0,0,1,how much is a couples massages and what is the hours that you are open
2465,1811817139,False,finalized,5,7/16/2018 1:33:48,0,0.7555,7/13/2018 18:17:04,1810989512,7/13/2018 18:17:04,,,Is this what you're looking for?,0,0,0,0,0,0,0,is this what you re looking for
2466,1811816856,False,finalized,5,7/16/2018 7:39:46,2,1.0,7/13/2018 18:17:02,1810989220,7/13/2018 18:17:02,,,Also what app like uber do you guys use here?,1,0,0,0,0,0,1,also what app like uber do you guys use here
2467,1811816921,False,finalized,5,7/15/2018 19:21:27,1,0.6089,7/13/2018 18:17:03,1810989286,7/13/2018 18:17:03,,,Can you kindly email me and Melinda Berman who was charged our refund confirmations?,0,0,1,0,0,0,0,can you kindly email me and melinda berman who was charged our refund confirmations
2468,1811813952,False,finalized,5,7/15/2018 10:30:24,2,0.5758,7/13/2018 18:16:39,1810986240,7/13/2018 18:16:39,,,"Great, if not, is it possible to check our luggage and get in the room later?",1,0,1,0,0,0,1,great if not is it possible to check our luggage and get in the room later
2469,1811816073,False,finalized,6,7/15/2018 7:20:22,2,0.6759,7/13/2018 18:16:56,1810988416,7/13/2018 18:16:56,,,"Ok, when is check out and are there any others available?",1,0,1,0,0,0,1,ok when is check out and are there any others available
2470,1811815741,False,finalized,5,7/15/2018 10:20:53,2,1.0,7/13/2018 18:16:53,1810988076,7/13/2018 18:16:53,,,"Also, do you think we will be able to walk around the grounds while the restaurant is closed?",1,0,0,0,0,0,1,also do you think we will be able to walk around the grounds while the restaurant is closed
2471,1811818040,False,finalized,6,7/15/2018 5:01:37,0,1.0,7/13/2018 18:17:12,1810990445,7/13/2018 18:17:12,,,"How do you do, sir?",0,0,0,0,0,0,0,how do you do sir
2472,1811818535,False,finalized,5,7/16/2018 5:14:29,0,1.0,7/13/2018 18:17:17,1810990952,7/13/2018 18:17:17,,,That is it.,0,0,0,0,0,0,0,that is it
2473,1811815960,False,finalized,5,7/15/2018 12:20:05,2,0.8103,7/13/2018 18:16:55,1810988299,7/13/2018 18:16:55,,,Do I need to text you when we arrive for the new access code?,1,0,0,0,0,0,1,do i need to text you when we arrive for the new access code
2474,1811817193,False,finalized,5,7/15/2018 14:54:33,1,1.0,7/13/2018 18:17:05,1810989567,7/13/2018 18:17:05,,,"Hello, can you please email me a copy of my receipt for this stay?",0,0,0,0,0,0,0,hello can you please email me a copy of my receipt for this stay
2475,1811813375,False,finalized,5,7/15/2018 21:34:15,1,1.0,7/13/2018 18:16:34,1810985647,7/13/2018 18:16:34,,,"Hi, can you please send some bar soaps to #304?",0,0,0,0,0,0,0,hi can you please send some bar soaps to
2476,1811818116,False,finalized,5,7/15/2018 5:35:21,2,1.0,7/13/2018 18:17:13,1810990525,7/13/2018 18:17:13,,,How far is it to Shullys restaurant,1,0,0,0,0,0,1,how far is it to shullys restaurant
2477,1811816651,False,finalized,5,7/15/2018 19:49:49,2,0.8,7/13/2018 18:17:00,1810989006,7/13/2018 18:17:00,,,One quick question is there wifi access?,1,0,0,0,0,0,1,one quick question is there wifi access
2478,1811814390,False,finalized,5,7/16/2018 2:33:29,0,0.59,7/13/2018 18:16:42,1810986692,7/13/2018 18:16:42,,,is it 3:00?,0,0,1,0,0,0,0,is it
2479,1811818442,False,finalized,5,7/15/2018 19:26:17,1,0.4234,7/13/2018 18:17:16,1810990856,7/13/2018 18:17:16,,,do you have chocolate chip,0,0,1,0,0,0,0,do you have chocolate chip
2480,1811818834,False,finalized,5,7/15/2018 5:35:30,1,0.5859,7/13/2018 18:17:19,1810991260,7/13/2018 18:17:19,,,"Thanks, can you email me an itemized receipt?",0,0,1,0,0,0,0,thanks can you email me an itemized receipt
2481,1811818951,False,finalized,5,7/15/2018 22:16:05,3,0.6058,7/13/2018 18:17:20,1810991383,7/13/2018 18:17:20,,,Hi there - just wondering when the room will be ready?,0,0,1,0,0,0,0,hi there just wondering when the room will be ready
2482,1811813497,False,finalized,5,7/15/2018 19:33:28,2,0.8119,7/13/2018 18:16:35,1810985776,7/13/2018 18:16:35,,,Just wondering how long the music goes on for outside.,1,0,0,0,0,0,1,just wondering how long the music goes on for outside
2483,1811817998,False,finalized,5,7/15/2018 20:43:35,2,0.5728,7/13/2018 18:17:12,1810990400,7/13/2018 18:17:12,,,Ok thank you do you have a bottle of moscato,1,0,1,0,0,0,1,ok thank you do you have a bottle of moscato
2484,1811815146,False,finalized,5,7/15/2018 19:55:37,2,1.0,7/13/2018 18:16:48,1810987466,7/13/2018 18:16:48,,,"I dont have a phone book, do you know pizza huts",1,0,0,0,0,0,1,i dont have a phone book do you know pizza huts
2485,1811818883,False,finalized,5,7/16/2018 0:42:59,1,1.0,7/13/2018 18:17:20,1810991311,7/13/2018 18:17:20,,,"Yes thank you, but is it possible to have someone clean the room?",0,0,0,0,0,0,0,yes thank you but is it possible to have someone clean the room
2486,1811817058,False,finalized,5,7/15/2018 14:06:38,2,0.785,7/13/2018 18:17:04,1810989427,7/13/2018 18:17:04,,,Is my credit card gonna get charged or how that works?,1,0,0,0,0,0,1,is my credit card gonna get charged or how that works
2487,1811816113,False,finalized,5,7/15/2018 16:59:13,2,0.8,7/13/2018 18:16:56,1810988454,7/13/2018 18:16:56,,,"Also, what time is normal check out time?",1,0,0,0,0,0,1,also what time is normal check out time
2488,1811814497,False,finalized,5,7/15/2018 16:26:04,2,1.0,7/13/2018 18:16:43,1810986803,7/13/2018 18:16:43,,,How do you connect to wifi??,1,0,0,0,0,0,1,how do you connect to wifi
2489,1811813520,False,finalized,5,7/15/2018 18:19:26,1,0.7925,7/13/2018 18:16:36,1810985801,7/13/2018 18:16:36,,,Can you give me an E T A on when room is ready,0,0,0,0,0,0,0,can you give me an e t a on when room is ready
2490,1811815863,False,finalized,6,7/15/2018 14:09:15,1,0.5067,7/13/2018 18:16:54,1810988199,7/13/2018 18:16:54,,,If so can you put 2 in our room please?,0,0,1,0,0,0,0,if so can you put in our room please
2491,1811816898,False,finalized,5,7/15/2018 23:58:40,2,1.0,7/13/2018 18:17:02,1810989262,7/13/2018 18:17:02,,,We have a second car what can we do,1,0,0,0,0,0,1,we have a second car what can we do
2492,1811814112,False,finalized,5,7/15/2018 7:50:22,2,1.0,7/13/2018 18:16:40,1810986401,7/13/2018 18:16:40,,,When does the laundry service pick up?,1,0,0,0,0,0,1,when does the laundry service pick up
2493,1811818257,False,finalized,5,7/15/2018 23:57:47,2,0.6324,7/13/2018 18:17:14,1810990666,7/13/2018 18:17:14,,,Good we can not figure out how to turn the fireplace on,1,0,1,0,0,0,1,good we can not figure out how to turn the fireplace on
2494,1811814338,False,finalized,5,7/15/2018 8:50:12,2,1.0,7/13/2018 18:16:42,1810986638,7/13/2018 18:16:42,,,Yes do you have a clothes dryer?,1,0,0,0,0,0,1,yes do you have a clothes dryer
2495,1811818284,False,finalized,5,7/15/2018 20:28:45,2,1.0,7/13/2018 18:17:14,1810990694,7/13/2018 18:17:14,,,"When I order an uber, at which entrance will they pick up?",1,0,0,0,0,0,1,when i order an uber at which entrance will they pick up
2496,1811816597,False,finalized,5,7/15/2018 18:44:26,0,0.6182,7/13/2018 18:17:00,1810988950,7/13/2018 18:17:00,,,"last question, in your opinion, between the two which one’s cooler?!",0,0,1,0,0,0,0,last question in your opinion between the two which one s cooler
2497,1811813214,False,finalized,5,7/14/2018 22:25:21,2,1.0,7/13/2018 18:16:33,1810985483,7/13/2018 18:16:33,,,I am in room 1216 can you tell me the price to eat breakfast here,1,0,0,0,0,0,1,i am in room can you tell me the price to eat breakfast here
2498,1811813647,False,finalized,5,7/15/2018 5:35:32,2,1.0,7/13/2018 18:16:36,1810985932,7/13/2018 18:16:36,,,What time does the pool open and close?,1,0,0,0,0,0,1,what time does the pool open and close
2499,1811816524,False,finalized,6,7/15/2018 17:53:17,2,1.0,7/13/2018 18:16:59,1810988875,7/13/2018 18:16:59,,,"Unfortunately, I think we lost one of our key fobs...how much does that cost?",1,0,0,0,0,0,1,unfortunately i think we lost one of our key fobs how much does that cost
2500,1811814545,False,finalized,5,7/15/2018 18:28:08,2,1.0,7/13/2018 18:16:43,1810986853,7/13/2018 18:16:43,,,Can we decide when we get there?,1,0,0,0,0,0,1,can we decide when we get there
2501,1811817855,False,finalized,5,7/15/2018 22:04:25,2,1.0,7/13/2018 18:17:11,1810990255,7/13/2018 18:17:11,,,Other than the pool where can we swim?,1,0,0,0,0,0,1,other than the pool where can we swim
2502,1811818188,False,finalized,5,7/15/2018 22:06:13,0,0.6415,7/13/2018 18:17:13,1810990598,7/13/2018 18:17:13,,,If so what is the fee?,0,0,1,0,0,0,0,if so what is the fee
2503,1811815082,False,finalized,5,7/15/2018 11:55:52,3,0.4272,7/13/2018 18:16:48,1810987402,7/13/2018 18:16:48,,,"This is amber bowlin, can a text be sent when our room is available?",0,0,1,0,0,0,0,this is amber bowlin can a text be sent when our room is available
2504,1811817220,False,finalized,6,7/15/2018 8:43:22,2,0.5128,7/13/2018 18:17:05,1810989595,7/13/2018 18:17:05,,,So how long have you been with the Guild?,1,0,1,0,0,0,1,so how long have you been with the guild
2505,1811814771,False,finalized,5,7/15/2018 19:00:41,2,0.6005,7/13/2018 18:16:45,1810987084,7/13/2018 18:16:45,,,How early can we arrive!,1,0,1,0,0,0,1,how early can we arrive
2506,1811817328,False,finalized,5,7/15/2018 9:51:42,2,0.5872,7/13/2018 18:17:06,1810989707,7/13/2018 18:17:06,,,If it's not ready can you she just chill by the pool?,1,0,1,0,0,0,1,if it s not ready can you she just chill by the pool
2507,1811818830,False,finalized,5,7/15/2018 11:21:59,2,1.0,7/13/2018 18:17:19,1810991256,7/13/2018 18:17:19,,,Which restaurant has the bloddy mary bar and what time does it open?,1,0,0,0,0,0,1,which restaurant has the bloddy mary bar and what time does it open
2508,1811817105,False,finalized,5,7/15/2018 15:10:10,2,1.0,7/13/2018 18:17:04,1810989477,7/13/2018 18:17:04,,,Is there a bottle opener some where?,1,0,0,0,0,0,1,is there a bottle opener some where
2509,1811814260,False,finalized,5,7/15/2018 22:15:41,2,1.0,7/13/2018 18:16:41,1810986557,7/13/2018 18:16:41,,,"Just in case, do you have a shower in your pool or exercise area?",1,0,0,0,0,0,1,just in case do you have a shower in your pool or exercise area
2510,1811813262,False,finalized,5,7/15/2018 23:44:14,1,0.7997,7/13/2018 18:16:33,1810985530,7/13/2018 18:16:33,,,Can you please notify us when the room is ready,0,0,0,0,0,0,0,can you please notify us when the room is ready
2511,1811816331,False,finalized,5,7/15/2018 19:06:05,0,1.0,7/13/2018 18:16:58,1810988677,7/13/2018 18:16:58,,,How many do you want just one?,0,0,0,0,0,0,0,how many do you want just one
2512,1811818219,False,finalized,5,7/16/2018 3:46:29,0,0.6151,7/13/2018 18:17:14,1810990628,7/13/2018 18:17:14,,,how to give items to concierge,0,0,1,0,0,0,0,how to give items to concierge
2513,1811813420,False,finalized,6,7/15/2018 6:55:38,2,1.0,7/13/2018 18:16:35,1810985695,7/13/2018 18:16:35,,,.what time does breakfast start?,1,0,0,0,0,0,1,what time does breakfast start
2514,1811816057,False,finalized,5,7/15/2018 12:26:56,2,0.8113,7/13/2018 18:16:55,1810988400,7/13/2018 18:16:55,,,so is it ok if we don't check in til 8pm-ish?,1,0,0,0,0,0,1,so is it ok if we don t check in til pm ish
2515,1811817243,False,finalized,5,7/15/2018 14:43:25,2,1.0,7/13/2018 18:17:05,1810989618,7/13/2018 18:17:05,,,"Also, how much is parking?",1,0,0,0,0,0,1,also how much is parking
2516,1811818792,False,finalized,6,7/15/2018 8:29:27,1,1.0,7/13/2018 18:17:19,1810991219,7/13/2018 18:17:19,,,can you please check room 419 for poster tube we left?,0,0,0,0,0,0,0,can you please check room for poster tube we left
2517,1811816601,False,finalized,5,7/16/2018 4:22:49,0,1.0,7/13/2018 18:17:00,1810988954,7/13/2018 18:17:00,,,"Got it, do you need the license plate?",0,0,0,0,0,0,0,got it do you need the license plate
2518,1811817275,False,finalized,5,7/15/2018 9:58:03,2,0.5926,7/13/2018 18:17:06,1810989652,7/13/2018 18:17:06,,,When and where will payment be made?,1,0,1,0,0,0,1,when and where will payment be made
2519,1811819008,False,finalized,5,7/15/2018 20:37:57,3,0.8058,7/13/2018 18:17:21,1810991447,7/13/2018 18:17:21,,,"I have reservations at the marsh house for 7p, is it possible for you to move them to 7:30p?",0,0,0,0,0,0,0,i have reservations at the marsh house for p is it possible for you to move them to p
2520,1811814108,False,finalized,5,7/15/2018 6:55:36,2,0.7889,7/13/2018 18:16:40,1810986397,7/13/2018 18:16:40,,,"Also, what time is check out?",1,0,0,0,0,0,1,also what time is check out
2521,1811818169,False,finalized,5,7/16/2018 1:51:22,2,0.8105,7/13/2018 18:17:13,1810990578,7/13/2018 18:17:13,,,"I have a question, is there a grand east & center ballroom in the hotel?",1,0,0,0,0,0,1,i have a question is there a grand east center ballroom in the hotel
2522,1811815574,False,finalized,5,7/15/2018 15:17:07,3,0.4141,7/13/2018 18:16:52,1810987909,7/13/2018 18:16:52,,,Hello .. is there a mistake cause I’m not staying at the cape ..,0,0,1,0,0,0,0,hello is there a mistake cause i m not staying at the cape
2523,1811816201,False,finalized,5,7/15/2018 6:19:56,0,0.7905,7/13/2018 18:16:57,1810988545,7/13/2018 18:16:57,,,where do I need to go?,0,0,0,0,0,0,0,where do i need to go
2524,1811818183,False,finalized,5,7/15/2018 15:21:33,2,1.0,7/13/2018 18:17:13,1810990593,7/13/2018 18:17:13,,,We are wondering how we can eat breakfast on the 23rd floor.,1,0,0,0,0,0,1,we are wondering how we can eat breakfast on the rd floor
2525,1811815305,False,finalized,5,7/15/2018 5:29:11,0,0.5962,7/13/2018 18:16:49,1810987627,7/13/2018 18:16:49,,,Or is it included with the penthouse villa,0,0,1,0,0,0,0,or is it included with the penthouse villa
2526,1811818793,False,finalized,5,7/16/2018 0:20:53,2,0.6048,7/13/2018 18:17:19,1810991220,7/13/2018 18:17:19,,,"Also, is it possible to arrange for 4 candles (1/decade) on a dessert?",1,0,1,0,0,0,1,also is it possible to arrange for candles decade on a dessert
2527,1811817205,False,finalized,5,7/16/2018 4:08:29,2,1.0,7/13/2018 18:17:05,1810989580,7/13/2018 18:17:05,,,"Can we park onsite for building 2 and if so, where?",1,0,0,0,0,0,1,can we park onsite for building and if so where
2528,1811818602,False,finalized,5,7/16/2018 0:20:53,2,1.0,7/13/2018 18:17:17,1810991025,7/13/2018 18:17:17,,,"One thing right now, how early can we check in tomorrow ?",1,0,0,0,0,0,1,one thing right now how early can we check in tomorrow
2529,1811814557,False,finalized,5,7/15/2018 20:17:47,2,1.0,7/13/2018 18:16:43,1810986865,7/13/2018 18:16:43,,,One other question: do you offer childcare or daycare services at all?,1,0,0,0,0,0,1,one other question do you offer childcare or daycare services at all
2530,1811817382,False,finalized,5,7/15/2018 7:31:18,2,0.5905,7/13/2018 18:17:07,1810989763,7/13/2018 18:17:07,,,A what time exactly I leaving tomorrow,1,0,1,0,0,0,1,a what time exactly i leaving tomorrow
2531,1811813457,False,finalized,5,7/15/2018 18:49:16,1,0.6346,7/13/2018 18:16:35,1810985735,7/13/2018 18:16:35,,,Will we get a text when the room is ready?,0,0,1,0,0,0,0,will we get a text when the room is ready
2532,1811818297,False,finalized,5,7/15/2018 6:15:51,2,1.0,7/13/2018 18:17:14,1810990707,7/13/2018 18:17:14,,,I forgot a toothbrush---where could I get one?,1,0,0,0,0,0,1,i forgot a toothbrush where could i get one
2533,1811818441,False,finalized,5,7/15/2018 19:10:08,0,0.4038,7/13/2018 18:17:16,1810990855,7/13/2018 18:17:16,,,Do I need to check out or is it alright to just leave,0,0,1,0,0,0,0,do i need to check out or is it alright to just leave
2534,1811814133,False,finalized,5,7/15/2018 12:47:25,2,1.0,7/13/2018 18:16:40,1810986423,7/13/2018 18:16:40,,,Quick question actually...is there a gym in the hotel?,1,0,0,0,0,0,1,quick question actually is there a gym in the hotel
2535,1811815694,False,finalized,5,7/15/2018 18:02:07,0,0.4,7/13/2018 18:16:53,1810988029,7/13/2018 18:16:53,,,Yes can we check in early to the suite,0,0,1,0,0,0,0,yes can we check in early to the suite
2536,1811818718,False,finalized,5,7/15/2018 19:37:14,2,1.0,7/13/2018 18:17:18,1810991143,7/13/2018 18:17:18,,,Do you know what the room service soup of the day is?,1,0,0,0,0,0,1,do you know what the room service soup of the day is
2537,1811816415,False,finalized,5,7/15/2018 22:14:50,2,0.7994,7/13/2018 18:16:58,1810988762,7/13/2018 18:16:58,,,Ok.. No problem..where can I store my luggage?,1,0,0,0,0,0,1,ok no problem where can i store my luggage
2538,1811813718,False,finalized,5,7/15/2018 5:29:11,2,1.0,7/13/2018 18:16:37,1810986003,7/13/2018 18:16:37,,,Do you have any kids activities at the resort and is there free wifi,1,0,0,0,0,0,1,do you have any kids activities at the resort and is there free wifi
2539,1811816195,False,finalized,5,7/16/2018 2:13:19,0,0.7723,7/13/2018 18:16:57,1810988539,7/13/2018 18:16:57,,,And seriously who could compete with you?,0,0,0,0,0,0,0,and seriously who could compete with you
2540,1811814192,False,finalized,5,7/15/2018 8:26:26,2,1.0,7/13/2018 18:16:41,1810986488,7/13/2018 18:16:41,,,What time can we check in?,1,0,0,0,0,0,1,what time can we check in
2541,1811813583,False,finalized,5,7/15/2018 6:20:24,2,1.0,7/13/2018 18:16:36,1810985865,7/13/2018 18:16:36,,,"This is Jill Harden room 412, what time does the Atlantis restaurant serve breakfast?",1,0,0,0,0,0,1,this is jill harden room what time does the atlantis restaurant serve breakfast
2542,1811813580,False,finalized,5,7/15/2018 5:56:14,2,1.0,7/13/2018 18:16:36,1810985862,7/13/2018 18:16:36,,,And I wanted to know how much is breakfast,1,0,0,0,0,0,1,and i wanted to know how much is breakfast
2543,1811814019,False,finalized,5,7/16/2018 1:50:34,2,0.7757,7/13/2018 18:16:39,1810986306,7/13/2018 18:16:39,,,Can you tell me what check in time is?,1,0,0,0,0,0,1,can you tell me what check in time is
2544,1811815358,False,finalized,5,7/15/2018 15:45:04,0,1.0,7/13/2018 18:16:50,1810987685,7/13/2018 18:16:50,,,Pls can you confirm that this is still the case?,0,0,0,0,0,0,0,pls can you confirm that this is still the case
2545,1811818114,False,finalized,5,7/15/2018 19:29:53,2,0.7788,7/13/2018 18:17:13,1810990523,7/13/2018 18:17:13,,,We r at art museums where can we walk to get hot chocolate?,1,0,0,0,0,0,1,we r at art museums where can we walk to get hot chocolate
2546,1811814891,False,finalized,5,7/15/2018 20:10:50,2,0.8095,7/13/2018 18:16:46,1810987204,7/13/2018 18:16:46,,,"If we have friends visiting while we stay, can we purchase wristbands for them?",1,0,0,0,0,0,1,if we have friends visiting while we stay can we purchase wristbands for them
2547,1811818584,False,finalized,6,7/15/2018 7:00:50,2,1.0,7/13/2018 18:17:17,1810991005,7/13/2018 18:17:17,,,"Hello, what's the name of the wifi network?",1,0,0,0,0,0,1,hello what s the name of the wifi network
2548,1811813500,False,finalized,5,7/15/2018 8:27:38,2,0.8061,7/13/2018 18:16:35,1810985779,7/13/2018 18:16:35,,,Hi do you have night lights available?,1,0,0,0,0,0,1,hi do you have night lights available
